season_x,date,regular,playoffs,away,home,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,whos_favored,spread,total,moneyline_away,moneyline_home,h2_spread,h2_total,id_spread,id_total,elo_home_pre,elo_away_pre,p_elo_home,elo_home_post,elo_away_post,p_true_home,p_true_away,GAME_ID,GAME_DATE,season_y,home_team,home_efg_roll10,home_efg_roll20,home_tov_rate_roll10,home_tov_rate_roll20,home_orb_pct_roll10,home_orb_pct_roll20,home_ftr_roll10,home_ftr_roll20,home_off_rating_roll10,home_off_rating_roll20,home_def_efg_roll10,home_def_efg_roll20,home_def_tov_rate_roll10,home_def_tov_rate_roll20,home_def_ftr_roll10,home_def_ftr_roll20,home_def_rating_roll10,home_def_rating_roll20,home_rest_days,home_is_b2b,home_games_played,away_team,away_efg_roll10,away_efg_roll20,away_tov_rate_roll10,away_tov_rate_roll20,away_orb_pct_roll10,away_orb_pct_roll20,away_ftr_roll10,away_ftr_roll20,away_off_rating_roll10,away_off_rating_roll20,away_def_efg_roll10,away_def_efg_roll20,away_def_tov_rate_roll10,away_def_tov_rate_roll20,away_def_ftr_roll10,away_def_ftr_roll20,away_def_rating_roll10,away_def_rating_roll20,away_rest_days,away_is_b2b,away_games_played
2014,2013-12-11,True,False,dal,gs,93,95,23,32,17,21,0,16,28,22,29,0,home,6.0,210.0,205.0,-245.0,6.5,107.0,0.0,0,1575.3516521231188,1531.295732523546,0.6961968585734556,1578.1875720568762,1528.4598125897885,0.6947401200191933,0.30525987998080706,21300326,2013-12-11,2013-14,GSW,0.5057770356488487,0.519983352618435,0.1441809295870266,0.1543596950681085,0.2471322867384668,0.2386423899895977,0.3157993900545614,0.2709113068140391,104.07692219037126,103.08248727897622,0.4962469437300264,0.473462815521731,0.1255456137281788,0.1335610288910017,0.2960651917033375,0.2909943178221933,105.28091147029218,100.040003738298,2.0,0,22,DAL,0.4867709011965422,0.5118889352019591,0.1145709216004308,0.1345255150068633,0.2198411344355713,0.2314985766626756,0.2172460354098702,0.2506463241744243,102.39589355163491,105.08548262087524,0.5028974900728269,0.509611972213421,0.1491287173589722,0.1517256815558638,0.3320702927210981,0.3260539903097844,104.33780443995678,104.07166864578508,2.0,0,22
2014,2013-12-11,True,False,phi,min,99,106,39,22,20,18,0,20,28,30,28,0,home,13.0,210.5,785.0,-1235.0,11.0,105.0,0.0,0,1529.75310955153,1362.3611716427777,0.8233530129672646,1532.374278541975,1359.7400026523326,0.9155317335681502,0.08446826643184116,21300322,2013-12-11,2013-14,MIN,0.4550761879265084,0.4724912656541491,0.1227693127246384,0.1274844076755256,0.3026475131845483,0.2849302464343162,0.3206001141165327,0.3079918761597472,102.56709883288396,103.620692830465,0.5491430093977795,0.5180321825449603,0.1613098665892479,0.159866810689345,0.1988908584684077,0.2055446993866447,104.23580087292648,100.89922901402224,1.0,1,21,PHI,0.4769487386066939,0.4769416789385673,0.155206132036611,0.1505820864597235,0.2763905659773091,0.2635047333982503,0.2583545791154859,0.2627199430447094,95.78023835910044,96.54787298812832,0.5070928162216011,0.5152492523301915,0.1352635263922298,0.1387983790870719,0.3306931251495494,0.2872886630826562,104.68022760187776,105.24007375568917,2.0,0,22
2014,2013-12-11,True,False,sa,mil,109,77,32,31,29,17,0,16,24,14,23,0,away,11.0,192.0,-850.0,550.0,0.5,98.0,1.0,0,1359.0570451945453,1698.4109943973217,0.2013574015360375,1351.7979890822403,1705.670050509627,0.11887105716101692,0.8811289428389831,21300321,2013-12-11,2013-14,MIL,0.4577600872483505,0.4624236152989915,0.1487155764552891,0.1500859025770254,0.2447259925955139,0.2422007166167369,0.2435833526153394,0.2442063161698637,93.62113360126992,94.78753516892412,0.4928489410893313,0.5015776458609307,0.1353884642041931,0.1414656956233528,0.3318905996702271,0.3265316550796743,103.21351417580922,104.31755376431197,1.0,1,21,SAS,0.568127973256204,0.5451960065983358,0.1441826110409745,0.1403777070239457,0.2075561590239076,0.204620061712274,0.2018615844629717,0.2005881839238275,109.44587784267031,106.08780602738388,0.4928529820451273,0.4774204097026779,0.1433139236347766,0.1450995398836884,0.2178761953532415,0.2072766556262707,100.34402858366836,95.90174201377724,1.0,1,20
2014,2013-12-11,True,False,lac,bos,96,88,20,19,27,30,0,23,22,19,24,0,away,5.0,195.0,-220.0,185.0,4.5,97.0,1.0,0,1489.60995679474,1612.7383608816394,0.4667646297303992,1481.894179544258,1620.4541381321214,0.3285111168298338,0.6714888831701663,21300319,2013-12-11,2013-14,BOS,0.5266766939634792,0.5014826326285634,0.1476517605789002,0.1462482917655772,0.2465739104829531,0.2421498832981343,0.269525126615278,0.2402392195375171,105.20313880362156,101.00305174471794,0.4731580478943411,0.490368371012723,0.1366905124342395,0.1446958458600517,0.2940311134344189,0.3029643010509101,99.87513123619723,101.41872335735482,1.0,1,23,LAC,0.4932271811447203,0.5120938244538589,0.1208030773777837,0.1318210696044496,0.2071455958220664,0.2410869108409127,0.3417739299872934,0.3337998270552542,101.76147554668026,105.33771951765124,0.454824665121251,0.4770951124324382,0.1380604575089608,0.135205990120717,0.2675447959849842,0.3176855627771464,95.5881686846099,100.16219569313532,2.0,0,22
2014,2013-12-11,True,False,orl,cha,92,83,16,27,24,25,0,18,24,20,21,0,home,4.5,194.0,170.0,-200.0,3.0,97.0,0.0,0,1401.6646235764406,1351.684228554287,0.703361457412677,1387.401522261198,1365.9473298695295,0.6508223655362573,0.3491776344637428,21300318,2013-12-11,2013-14,CHA,0.4559480881644456,0.4461861613103124,0.1321064216696388,0.1311489635784144,0.2495512395312145,0.2532326534270082,0.3421785666910467,0.3562725257348987,97.30571842070168,95.89665535198962,0.4749686564493004,0.4760115713452954,0.1387012551996106,0.1411466268407813,0.285880614922512,0.2859679192227037,96.0487841994059,97.4892567784085,2.0,0,21,ORL,0.4898936251108446,0.5035497862501597,0.1366031427430523,0.1522926460100871,0.1680624209314838,0.2064830177041911,0.2693931049210555,0.2752761824485988,98.31741538285992,99.73776836076745,0.5267300342978736,0.5040966722093452,0.1452075978734487,0.1360448484742535,0.2878691439101925,0.2736975611920842,105.56230648582562,103.60656284550352,2.0,0,21
2014,2013-12-12,True,False,lac,bkn,93,102,25,19,18,31,0,20,36,27,19,0,away,1.0,197.5,-120.0,100.0,4.0,99.5,0.0,0,1434.8558216337651,1620.4541381321214,0.3792474780191874,1449.047595486322,1606.2623642795645,0.47677095384811874,0.5232290461518811,21300327,2013-12-12,2013-14,BKN,0.4833809295469579,0.4791128866023803,0.1395371257557005,0.1382788658596823,0.2663756671482236,0.2552844963742855,0.3292536816183466,0.3410334844378338,101.93293249210612,101.02797846220736,0.5314133036429551,0.520542990737598,0.1194124835246916,0.1312698938100207,0.2740241410216052,0.3016743577499882,111.30996721464427,108.365542574551,2.0,0,21,LAC,0.4962592177579927,0.5071502154313026,0.1240997837891602,0.1305704731750352,0.2071455958220664,0.2368011965551984,0.3702064242664696,0.3318825338221715,102.5364350252324,104.22597535123836,0.4453942853744155,0.4749115681286406,0.1385648665677426,0.138422966474532,0.2545859352254905,0.3093073982201843,94.10152761539464,99.25606498997188,1.0,1,23
2014,2013-12-12,True,False,hou,por,104,111,20,24,32,28,0,21,22,33,35,0,home,2.5,213.5,125.0,-145.0,2.5,106.5,1.0,1,1574.5834789691487,1599.8008771090597,0.6059890607054848,1581.3494170106117,1593.0349390675967,0.5749769329552475,0.4250230670447525,21300328,2013-12-12,2013-14,POR,0.5101267957682707,0.5189471361969665,0.1210257091725012,0.1337848657853564,0.2941703174182458,0.2965813068587742,0.2917203143877855,0.267809034676114,112.11616619588452,110.0909697423511,0.4929796024257564,0.4866914194815079,0.1220885892807323,0.1233518225946653,0.2624868129085641,0.251263274608121,105.43146575088812,103.37554444542904,3.0,0,22,HOU,0.5515814308333994,0.5429687310007172,0.1569841456789333,0.162115424087749,0.2884525729161244,0.2816769237800844,0.3380264935896305,0.4122698801954261,109.79113040973736,108.41831209682572,0.4889581066910539,0.4794306241348486,0.1380993152217213,0.1275009407711836,0.2640611302157942,0.2645339913970518,100.0557336768376,100.95257630540424,4.0,0,22
2014,2013-12-13,True,False,wsh,atl,99,101,19,27,15,25,13,21,27,23,15,15,home,6.0,194.0,215.0,-260.0,3.0,97.5,0.0,1,1488.7906308776933,1469.0022307078502,0.6658684745988479,1491.9692672364752,1465.8235943490683,0.7063962120216606,0.2936037879783402,21300332,2013-12-13,2013-14,ATL,0.4830437033742121,0.5050335924764598,0.1326387079938647,0.1390594554892411,0.2064377862886897,0.2063248887754953,0.2356329886741308,0.2569883471410807,99.05086992847733,101.28760309715447,0.5093816013639791,0.5006208429761009,0.1437932485116661,0.1400252807766764,0.282534263200446,0.2549081352562447,101.44336866372728,100.85093198730004,3.0,0,22,WAS,0.4966750007898729,0.4935303090099519,0.149541714447304,0.1446727679655623,0.2347291529402294,0.2379233611066664,0.271253135157944,0.2586755344741359,100.07056729147376,99.76944917254006,0.4933864947860636,0.5115944681380762,0.1600473480236382,0.1617824940489468,0.2184576939182732,0.2454138839548809,98.82713438086591,101.04835736985862,4.0,0,20
2014,2013-12-13,True,False,sac,phx,107,116,34,27,21,25,0,28,30,27,31,0,home,6.0,208.5,215.0,-260.0,5.5,104.0,1.0,1,1476.722641326805,1402.5601566108703,0.7315615784242049,1481.6558233362875,1397.626974601388,0.7063962120216606,0.2936037879783402,21300340,2013-12-13,2013-14,PHX,0.5318029290870344,0.5207746899473269,0.1345953883687672,0.1478503516375655,0.281831221946792,0.2563671423253976,0.2950377768146267,0.2831877194625024,109.88276750929344,105.20068645714886,0.4982216804993246,0.4859005871346981,0.1274883166390849,0.1361520362179735,0.2953913546572665,0.3019999822525904,107.08294021539828,103.31064641930377,3.0,0,21,SAC,0.4867142852428218,0.47675038664739,0.1295296116554161,0.126164257817285,0.2801123936640436,0.2650211539650645,0.3189174110203608,0.2880194209617712,104.19990308482777,101.83765093955144,0.5192806430958823,0.5197256146509112,0.1314281068632882,0.1404372820066359,0.2973488318175161,0.2931309582501661,106.09592228360044,105.4639387895455,2.0,0,20
2014,2013-12-13,True,False,utah,den,103,93,33,20,20,30,0,28,16,31,18,0,home,10.5,201.0,485.0,-650.0,9.5,103.0,0.0,0,1608.2249097970805,1423.1887836542446,0.8376437420678219,1587.8189089802977,1443.5947844710277,0.8551274092771025,0.14487259072286535,21300339,2013-12-13,2013-14,DEN,0.5106945679273822,0.5004723522031065,0.1356776261838327,0.1313337676735878,0.2911073002200829,0.2890217647277937,0.3183193987191622,0.3100528341446349,107.6891641532196,105.7034931012558,0.4574292208108463,0.4708381742154467,0.1197868107269249,0.1230656695152425,0.2631452422629463,0.2702444601118513,99.72967216332938,101.56330726130425,4.0,0,21,UTA,0.492923844558833,0.4794244528623551,0.1314001593108242,0.145513093314696,0.2698481362436306,0.2613160878796988,0.2672461422024742,0.265084229265679,104.48244545210778,99.06467230722664,0.5190180844138907,0.5201208433512992,0.1216535759222029,0.1329714877972977,0.3089453958894624,0.3069056649276387,110.90778355613968,109.39236113715428,2.0,0,24
2014,2013-12-13,True,False,chi,mil,91,90,26,21,15,29,0,18,33,18,21,0,away,4.5,177.0,-190.0,162.0,4.0,89.0,0.0,1,1351.7979890822403,1499.1197652672456,0.4323165110878683,1348.6716784070625,1502.2460759424234,0.3608061941820673,0.6391938058179328,21300337,2013-12-13,2013-14,MIL,0.4552390788449892,0.4576617105370868,0.1472355257171996,0.1532570571475311,0.2536495620232851,0.2412203244598742,0.2603760697021742,0.2376586971222447,94.23452943384032,93.06533769893656,0.4947969930373831,0.5051661626073423,0.1344852842718658,0.1408948783778765,0.3161438464234739,0.3111907459887651,104.18696708632908,104.74362408915658,2.0,0,22,CHI,0.4514950607129452,0.455984857230005,0.149980372697162,0.1545082282993909,0.2972953097365989,0.2960646381744569,0.2829789389876134,0.2844512545696921,94.9913439435959,96.3100040967665,0.4814425761259122,0.4662904981640595,0.1310313654017172,0.1369103025599072,0.2370827296087735,0.2493050921360047,101.12769667680534,97.29909875143446,2.0,0,20
2014,2013-12-13,True,False,min,sa,110,117,30,24,35,21,0,27,35,18,37,0,home,8.0,207.5,305.0,-375.0,2.0,102.5,0.0,1,1705.670050509627,1532.374278541975,0.8282417230836405,1708.208106862824,1529.8362221887776,0.7763691206736698,0.22363087932639672,21300338,2013-12-13,2013-14,SAS,0.5695870080485721,0.5425345233447473,0.1469474757226762,0.1399039433221285,0.2352198303974634,0.2215830773595002,0.1915501366515239,0.1997209590434448,110.21220564962763,106.48616732787,0.4808928491547618,0.4721592729899282,0.140562462350191,0.1454118558810414,0.2313036593621008,0.2129026156877146,99.23993173489065,95.50017663460828,2.0,0,21,MIN,0.447851923220626,0.4695590416281751,0.1236189912703053,0.126456243123395,0.3112544342138296,0.2901150230476642,0.322573153332219,0.3016674713978424,102.047517745328,103.46391822329444,0.5555738520050927,0.5278457611838401,0.1750799528616148,0.1627675149870553,0.2001627185637972,0.203558375713574,103.1436166533878,101.67493999800294,2.0,0,22
2014,2013-12-13,True,False,mem,no,98,104,34,20,11,33,0,26,29,27,22,0,home,2.5,192.0,120.0,-140.0,1.5,96.5,1.0,1,1468.6516540934697,1514.520745668084,0.5772763788492543,1475.4383058491812,1507.7340939123726,0.5655647487838321,0.434435251216168,21300335,2013-12-13,2013-14,NOP,0.4876374632374599,0.488973621825332,0.1234406222285678,0.1250778693116687,0.3265299280177764,0.2969460062769409,0.2763399844962342,0.2750933231647347,107.21903315719052,105.6813395907619,0.5256809059004912,0.5244046224942894,0.1379808750090788,0.1513939772675939,0.2689844993588826,0.3117110155384787,105.54353513307484,104.307029443677,2.0,0,20,MEM,0.456391024036345,0.4797877157274676,0.1232200402381771,0.1368238597938366,0.2684798732117978,0.2547434794917765,0.2655178813973705,0.2700151264807746,98.69361286779132,100.06061322003896,0.51968651915881,0.5038785154380496,0.1486357143217231,0.1415216690370428,0.2481588869552834,0.2854942865108231,104.47915816873704,103.91883261971556,2.0,0,21
2014,2013-12-13,True,False,ny,bos,86,90,26,22,25,13,0,29,25,14,22,0,home,3.0,190.0,130.0,-150.0,0.5,95.5,1.0,0,1481.894179544258,1454.7281434258828,0.6752498269013292,1485.9144864487123,1450.707836521428,0.5839826350363595,0.4160173649636405,21300333,2013-12-13,2013-14,BOS,0.5173288678765227,0.4979112040571348,0.139818596102307,0.1437012315025881,0.2520664998465102,0.2465090812057193,0.2802316483544085,0.2392570766803742,105.22680673281866,100.8868790112722,0.4712249744700396,0.4886969627623674,0.1339456079085099,0.1416962054421809,0.3165457333174598,0.3104678572386768,99.091933091656,101.35035495449412,2.0,0,24,NYK,0.5020190121992407,0.4822485291812424,0.1263683274413626,0.120753882155546,0.2345968903498877,0.2479416366474776,0.2100188774964538,0.2092942606593562,103.11684226432855,101.08740039117863,0.5125281688818097,0.5101324182584699,0.1466581881808199,0.1488654833032747,0.3533318798208061,0.3748441177037381,105.12112886027094,105.98404775113096,2.0,0,21
2014,2013-12-13,True,False,bkn,det,99,103,24,20,24,31,0,23,38,25,17,0,home,6.0,198.5,205.0,-245.0,2.5,99.5,0.0,1,1440.5546914669496,1449.047595486322,0.6287264604517588,1445.2829582149056,1444.319328738366,0.6947401200191933,0.30525987998080706,21300334,2013-12-13,2013-14,DET,0.4955887829957121,0.4862022131809059,0.1512029313150162,0.1371354449781346,0.3138414160896763,0.306185291897703,0.2956172200716628,0.2879468457014504,101.18622341281134,101.781281061417,0.5045774880192546,0.5227081715714885,0.1547559058083118,0.1581487908932944,0.2848739263687602,0.2817027483036404,102.74727617591464,104.65877444774142,2.0,0,23,BKN,0.49043221159824,0.476907004249439,0.1346445260902625,0.1360752781897552,0.2541961799687363,0.2510886921784813,0.3441531965178616,0.3326272841198688,104.1680744999754,101.13182157757788,0.5259346585766811,0.5147647391384509,0.1263675513515798,0.1301281737730534,0.3245985151011339,0.3119515432510543,109.40262866743242,107.79617536232236,1.0,1,22
